ID_Cola,Nombre_Cola,División,ID_Script,Nombre_Script
a06c8231-d203-49e2-9b42-57c5297ccd0e,603_WSP_OCCIDENTE_5,WHATSAPP,N/A,N/A
1e303873-ae2c-4dce-ad8c-b44e4d04d7d1,606_WhatsApp_Hogar_H,WHATSAPP,N/A,N/A
59ace191-bdca-4a41-b6d8-6072d5cef610,607_WhatsApp_Phoenix_H,WHATSAPP,N/A,N/A
16155b96-2a0d-494c-bf68-eefab0e6940f,608_WSP_BAJIO_1,WHATSAPP,N/A,N/A
74039420-a87b-4e9f-b2ee-274e81dec558,701_CENTRO_IVR,HOGAR,N/A,N/A
8ee607f5-e9c2-4914-a56c-c69b2c8e88d6,705_60_Y_90_NACIONAL,HOGAR,N/A,N/A
2633c335-1b8d-4765-ad98-da113317c180,705_60_Y_90_TRADICIONAL,TRADICIONAL,N/A,N/A
b77aacbe-9690-4348-90c6-ca735226a9ac,Apoyo a Rutas,Inbound,N/A,N/A
2a63d046-c2c9-4c94-901a-e4b9a9833fd4,Apoyo a rutas_ CD_Hidalgo,Inbound,N/A,N/A
ec794029-41d1-40e4-9bd5-580905fde192,Apoyo a Rutas_Acambaro,Inbound,N/A,N/A
06391d8a-673f-4837-af7d-424bebe8edf1,Apoyo a Rutas_Aguascalientes,Inbound,N/A,N/A
b4eadfa9-c7d8-4716-bae7-9376c8963c04,Apoyo a Rutas_Atlacomulco,Inbound,N/A,N/A
3658c190-3520-41a6-bf81-ebc83b304e97,Apoyo a Rutas_Celaya,Inbound,N/A,N/A
f4e21106-4396-4ea9-a470-71bd9a15cf8a,Apoyo a Rutas_Chapala,Inbound,N/A,N/A
ae4aaa7e-f309-47c8-954d-84fdcc4ab94c,Apoyo a Rutas_Coatzacoalcos,Inbound,N/A,N/A
e0d7d4fc-82eb-4534-96ca-c76426ca1244,Apoyo a Rutas_Colima,Inbound,N/A,N/A
94fe0415-dad0-4f27-b2af-19b6eb27a082,Apoyo a Rutas_Córdoba,Inbound,N/A,N/A
789ce1f9-f096-41ce-97e4-2e8109899e3e,Apoyo a Rutas_Dolores,Inbound,N/A,N/A
1cf67792-052d-4df4-95d4-ab1feed7d7e9,Apoyo a Rutas_Guadalajara,Inbound,N/A,N/A
11c35c2a-d9c3-46e3-863d-e2313a20daec,Apoyo a Rutas_Guanajuato,Inbound,N/A,N/A
11b9dde2-c4e0-459a-a973-89ddbdc23b9f,Apoyo a Rutas_Gómez Palacio,Inbound,N/A,N/A
7b4120d1-8294-49ab-8cea-38aceba18add,Apoyo a Rutas_Hermosillo,Inbound,N/A,N/A
41e84ba3-990e-4790-9cda-7fa939e35855,Apoyo a Rutas_Irapuato,Inbound,N/A,N/A
59c0408b-317c-40d4-a560-3c74ce6fb852,Apoyo a Rutas_La Piedad,HOGAR,N/A,N/A
c094ef95-457e-46a4-b574-8da0ce83e7d9,Apoyo a Rutas_Lagos de Moreno,HOGAR,N/A,N/A
985718e4-329f-4702-b461-c83084bf4e6b,Apoyo a Rutas_Leon,HOGAR,N/A,N/A
65c8b5c0-9095-44a3-a560-3bc852e836b9,Apoyo a rutas_Lázaro Cárdenas,Inbound,N/A,N/A
3ecd3ba4-24e6-4be4-b1e1-01fb2b2ef69e,Apoyo a rutas_Manzanillo,Inbound,N/A,N/A
828cd2d5-2f5d-47e7-826e-288470f4c00d,Apoyo a Rutas_Metro,Inbound,N/A,N/A
43c0dc54-1a80-4ce1-834b-47a61b935bb2,Apoyo a Rutas_Minatitlán,Inbound,N/A,N/A
ebcdcc71-239e-43c0-a3de-4e1a8b989852,Apoyo a Rutas_Monterrey,Inbound,N/A,N/A
4fc67e28-d269-42f5-b6da-475b86e99e95,Apoyo a Rutas_Morelia,Inbound,N/A,N/A
3039a9a9-c85c-457d-ad63-975efebcda4f,Apoyo a Rutas_Morelos,Inbound,N/A,N/A
eadb3709-4073-4018-bdf3-16afeac967b3,Apoyo a Rutas_Mérida,Inbound,N/A,N/A
9dd8436f-3bf4-476b-8ede-3fb83bc80d5f,Apoyo a Rutas_Ocotlán,Inbound,N/A,N/A
ab75bc3b-aff5-412e-b1f4-49a334a12d28,Apoyo a Rutas_Orizaba Planta,HOGAR,N/A,N/A
e76ee4d3-8600-4405-90fb-ef3a0302f007,Apoyo a Rutas_Pachuca,Inbound,N/A,N/A
f7072151-ecb1-4fb4-a477-2a5eb6c697a5,Apoyo a Rutas_Puebla,Inbound,N/A,N/A
f82603ab-4302-4d60-892c-ab58c35284b7,Apoyo a Rutas_Puerto Vallarta,Inbound,N/A,N/A
617cce42-be80-4487-bd99-a6a5993afc97,Apoyo a Rutas_Querétaro,Inbound,N/A,N/A
6754cbeb-add4-42b6-bd37-566581ff5726,Apoyo a Rutas_Saltillo,Inbound,N/A,N/A
13ebc578-dddc-4c41-88ff-72c97688d8cb,Apoyo a Rutas_San Luis,Inbound,N/A,N/A
cb3a3c23-45c1-4050-8772-c14405b21187,Apoyo a Rutas_San Miguel de A.,HOGAR,N/A,N/A
61e5a7a8-ce16-4946-9ce7-bc1290dc25cc,Apoyo a Rutas_Tampico,Inbound,N/A,N/A
af43c8bc-9676-4748-a591-6657d1c4a8fd,Apoyo a Rutas_Tehuacán,Inbound,N/A,N/A
62ae50e8-fa43-4e52-9e63-cf77a3df6a16,Apoyo a Rutas_Tepic,Inbound,N/A,N/A
8efacbe9-a899-41f8-a5fa-26bd16a035b6,Apoyo a Rutas_Tlaxcala,HOGAR,N/A,N/A
66df00db-a14a-4ca8-b1fe-2b6e2dd68133,Apoyo a Rutas_Toluca,Inbound,N/A,N/A
62698347-cfa5-43f1-96bd-ffcb6434729d,Apoyo a Rutas_Tuxtepec,HOGAR,N/A,N/A
535450de-cca8-47e7-94d7-8367e3912f13,Apoyo a Rutas_Tuxtla,Inbound,N/A,N/A
6c49ceee-3f97-4944-9591-d7ddb8b8264c,Apoyo a Rutas_Uruapan,Inbound,N/A,N/A
78d3fd0a-64ee-489b-be6e-de965c34a5cf,Apoyo a Rutas_Veracruz,Inbound,N/A,N/A
d8813c92-15b4-49ea-8732-6d4dfbe075ca,Apoyo a Rutas_Villahermosa,HOGAR,N/A,N/A
3b921696-d38c-4d08-9f54-1e3fe3512c29,Apoyo a Rutas_Xalapa,Inbound,N/A,N/A
381dfdcf-d126-4c0e-b851-cc7c2ab9e104,Apoyo a Rutas_Zamora Planta,HOGAR,N/A,N/A
017c907a-31d1-415b-a103-7c5205481964,Apoyo a rutas_Zitácuaro,Inbound,N/A,N/A
cab2b92e-46d1-46ea-9051-e581726aa4b1,Apoyo Vial,Inbound,N/A,N/A
bc1bfd3b-9bbb-4603-bb86-8ae08769301f,Apoyo Vial Urgencia,Inbound,N/A,N/A
566be7c6-87c5-46fc-ba67-e93271b751c9,CALIDAD,Inbound,e34e7986-fd1e-424a-b682-f2a62da66fd6,Inbound
